title,text,author,source,lineCount,avgChar,attribution
Restless Ghost,"
The wasp's paper nest hung all winter.
Sun, angled in low and oblique,
Backlit—with cold fever—the dull lantern.

Emptied, the dangled nest drew him:
Gray. Translucent. At times an heirloom
Of glare, paper white as burning ash.

Neither destination nor charm, the nest
Possessed a gravity, lured him, nonetheless,
And he returned to behold the useless globe

Eclipse, wane and wax. He returned,
A restless ghost in a house the wind owns,
And the wind went right through him.",Eric Pankey,Poets.Org,16.0,28.8125, From The Pear as One Example by Eric Pankey. Copyright © 2008 by Eric Pankey. Published by Ausable Press. Used by permission of the publisher. All rights reserved. 
"Sonnet [Laughing below, the unimagined room]","
Laughing below, the unimagined room
in unimagined mouths, a turning mood
speaking itself the way a fulling should
overspilling into something's dome,

some moment's edging over into bloom.
What is a happening but conscious cloud
seeking its edge in a wound or word
pellucidity describing term

as boundary, body, violated bourne
no sounding center, circumscription turn.
Mother of mirrors, angel of the acts,

do all the sighing breathing clicking wilds
summon the same blue breadth the sense subtracts,
the star suborning in its ruptured fields.",Karen Volkman,Poets.Org,18.0,29.5, From Nomina by Karen Volkman. Copyright © 2008 by Karen Volkman. Reprinted by permission of B.O.A. Editions. All rights reserved. 
Chance,"
may favor obscure brainy aptitudes in you
and a love of the past so blind you would
venture, always securing permission,
into the back library stacks, without food
or water because you have a mission:
to find yourself, in the regulated light,
holding a volume in your hands as you
yourself might like to be held.  Mostly your life
will be voices and images.  Information.  You
may go a long way alone, and travel much
to open a book to renew your touch.",Molly Peacock,Poets.Org,12.0,37.0, From The Second Blush by Molly Peacock. Copyright © 2008 by Molly Peacock. Reprinted by permission of W.W. Norton. All rights reserved. 
Sitting Nude,"
The torso facing east, the head nearly west,
as if she couldn't take in the sight of her
own skin and its failings, its parts spilling
onto other parts. She thought:
Nothing for once.
Too tired for fantasy.
If a body can be seen as itself and loved,
it's a wonderful thing. If the thing-ness
of the body is all, we're doomed and
broke apart: I'm offering you my breasts,
inches below the fuselage of my heart,
for whatever a short life can become.",Jan Beatty,Poets.Org,13.0,33.61538461538461, From Red Sugar by Jan Beatty. Copyright © 2008 by Jan Beatty. Published by University of Pittsburgh Press. Used by permission of the publisher. All rights reserved. 
Further Notice,"
I can't live in this world 
And I refuse to kill myself 
Or let you kill me 

The dill plant lives, the airplane 
My alarm clock, this ink 
I won't go away 

I shall be myself—
Free, a genius, an embarrassment 
Like the Indian, the buffalo 

Like Yellowstone National Park. ",Philip Whalen,Poets.Org,14.0,18.785714285714285, From The Collected Poems of Philip Whalen by Philip Whalen. Copyright © 2008 by Philip Whalen. Published by Wesleyan University Press. Used by permission of the publisher. All rights reserved. 
"La Chalupa, the Boat","
I am twenty, 
drifting in la chalupa, 
the blue boat painted with roses,
white lilies—

No, not drifting, I am poling
my way into my life.         It seems
like another life:

There were the walls of the mind.
There were the cliffs of the mind,
There were the seven deaths,
and the seven bread-offerings—

Still, there was still
the little boat, the chalupa
you built once, slowly, in the yard, after school—",Jean Valentine,Poets.Org,18.0,21.83333333333333, From Little Boat by Jean Valentine. Copyright © 2008 by Jean Valentine. Reprinted with permission of Wesleyan University Press. 
Poets Eleven Poem,"
Between the page with the heart
and the mind wrestling upon it,

and the ear which later will receive
those limbs of light as perfect harmony,

there's a stillness whose volume speaks
worlds of words defiant of measure,

treasures of the unsayable, secrets
of the ever-beginning enchantment

and the never-ending gathering
at the lips of the kiss of the poem.",Jack Hirschman,Poets.Org,15.0,23.133333333333333, From All That's Left by Jack Hirschman. Copyright © 2008 by Jack Hirschman. Used by permission of City Lights Publishers. All rights reserved. 
Now that no one looking,"
Now that no one looking at the night—
Sky blanked by leakage from electric lamps
And headlights prowling through the parking lot
Could recognize the Babylonian dance
That once held every gazer; now that spoons
And scales, and swordsmen battling with beasts
Have decomposed into a few stars strewn
Illegibly across an empty space,
Maybe the old unfalsifiable
Predictions and extrapolated spheres
No longer need to be an obstacle
To hearing what it is the stars declare:
That there are things created of a size
We can't and weren't meant to understand,
As fish know nothing of the sun that writes
Its bright glyphs on the black waves overhead.",Adam Kirsch,Poets.Org,17.0,36.88235294117647, From Invasions by Adam Kirsch. Copyright © 2008 by Adam Kirsch. Reprinted by permission of Ivan R. Dee. All rights reserved. 
The Saddest,"
The saddest poem
is the poem which is not written
swallowed with knots
stalked by customs offcials and bridges
the one which cannot be contemplated 
not for anything ever.

Keep that poem.

She is surely the woman
who will give birth in pain.

And in her we shall each 
recognize ourselves.",Eugen Jebeleanu,Poets.Org,15.0,18.53333333333333," From Secret Weapon: Selected Late Poems of Eugen Jebeleanu by Eugen Jebeleanu, translated by Matthew Zapruder and Radu Ioanid. Copyright © 2008 by Tudor Jebeleanu and Florica Vieru. Published by Coffee House Press. Used by permission of the publisher. All rights reserved. "
A Man may make a Remark (952),"
A Man may make a Remark -
In itself - a quiet thing
That may furnish the Fuse unto a Spark
In dormant nature - lain -

Let us divide - with skill -
Let us discourse - with care -
Powder exists in Charcoal -
Before it exists in Fire -",Emily Dickinson,Poets.Org,10.0,22.6, This poem is in the public domain. 
WHERE?,"
There's a place the man always say
Come in here, child
No cause you should weep
Wolf never catch such a rabbit
Golden hair never turn white with grief 
Come in here, child
No cause you should moan 
Brother never hurt his brother 
Nobody here ever wander without a home
There must be some such place somewhere
But I never heard of it",Kenneth Patchen,Poets.Org,12.0,26.916666666666668, From We Meet by Kenneth Patchen. Copyright © 2008 by Kenneth Patchen. Used by permission of New Directions. All rights reserved. 
"Jacksonville, Vermont","
Because I am not married, I have the skin of an orange 

that has spent its life in the dark. Inside the orange 
I am blind. I cannot tell when a hand reaches in 

and breaks the atoms of the blood. Sometimes
 
a blackbird will bring the wind into my hair. 
Or the yellow clouds falling on the cold floor are animals 

beginning to fight each other out of their drifting misery. 

All the women I have known have been ruined by fog 
and the deer crossing the field at night. ",Jason Shinder,Poets.Org,15.0,30.866666666666667," Copyright© 2005 by Jason Shinder. First published in The American Poetry Review, November/December 2005. From Stupid Hope (Graywolf, 2009). Appears with permission of the Literary Estate of Jason Shinder. "
How I Am,"
When I talk to my friends I pretend I am standing on the wings 

of a flying plane. I cannot be trusted to tell them how I am. 
Or if I am falling to earth weighing less 

than a dozen roses. Sometimes I dream they have broken up 

with their lovers and are carrying food to my house. 
When I open the mailbox I hear their voices 

like the long upward-winding curve of a train whistle 

passing through the tall grasses and ferns 
after the train has passed. I never get ahead of their shadows. 

I embrace them in front of moving cars. I keep them away 

from my miseries because to say I am miserable is to say I am like them. ",Jason Shinder,Poets.Org,19.0,32.31578947368421," Copyright© 2005 by Jason Shinder. First published in The American Poetry Review, November/December 2005. From Stupid Hope (Graywolf, 2009). Appears with permission of the Literary Estate of Jason Shinder. "
XIII,"
    I think about your sex.
My heart simplified, I think about your sex,
before the ripe daughterloin of day.
I touch the bud of joy, it is in season.
And an ancient sentiment dies
degenerated into brains.

    I think about your sex, furrow more prolific
and harmonious than the belly of the Shadow,
though Death conceives and bears
from God himself.
Oh Conscience,
I am thinking, yes, about the free beast
who takes pleasure where he wants, where he can.

    Oh, scandal of the honey of twilights.
Oh mute thunder.

    Rednuhtetum!",César Vallejo,Poets.Org,20.0,25.9," From The Complete Poetry: A Bilingual Edition, by César Vallejo, Clayton Eshleman (trans.), © 2007 by The Regents of the University of California. Published by the University of California Press. "
See How the Roses Burn!,"
See how the roses burn!
   Bring wine to quench the fire!
Alas! the flames come up with us,—
   We perish with desire.",Hafez,Poets.Org,5.0,23.2, This poem is in the public domain. 
The Idiot,"
With green stagnant eyes,
arms and legs
loose ends of string in a wind,

keep smiling at your father.",Charles Reznikoff,Poets.Org,6.0,16.333333333333332," From Rhythms II, published in 1919. This poem is in the public domain. "
Romance,"
The troopers are riding, are riding by
the troopers are riding to kill and die
that a clean flag may cleanly fly.

They touch the dust in their homes no more,
they are clean of the dirt of shop and store,
and they ride out clean to war.",Charles Reznikoff,Poets.Org,8.0,28.875,"From Rhythms, published in 1918.
"
